order_purchase_timestamp,total_sales,total_items,total_orders,day_of_week,month,quarter,is_weekend,is_holiday,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_rolling_avg_7,total_sales_rolling_std_7,total_sales_rolling_avg_30,total_sales_rolling_std_30
2018-05-16,56238.83,405,356,2,5,2,0,0,41054.86,43561.22,38557.72,40357.06,42879.08571428571,10727.022701913133,37368.173,9636.231119292193
2018-05-17,31450.63,255,226,3,5,2,0,0,56238.83,50380.67,42497.77,36654.07,40174.794285714284,10905.33191140432,37194.725,9696.171304729553
2018-05-18,31621.52,277,236,4,5,2,0,0,31450.63,37859.19,39730.93,39472.71,39283.69857142858,11370.984282974183,36933.01866666667,9738.42919662693
2018-05-19,25081.39,168,138,5,5,2,1,0,31621.52,29604.14,28239.05,43080.23,38637.59142857143,12116.691207599235,36333.05733333334,9899.751616781026
2018-05-20,19528.55,191,160,6,5,2,1,0,25081.39,31313.52,28288.25,28353.84,36954.02428571429,13979.496227680276,36038.881,10269.262381857343
2018-05-21,25230.09,236,201,0,5,2,0,0,19528.55,53702.39,53211.98,18966.34,32886.55285714286,12340.249207092864,36247.672666666665,9969.47969112074
2018-05-22,27568.98,228,197,1,5,2,0,0,25230.09,41054.86,47800.69,27350.9,30959.998571428576,11897.230507974537,36254.942,9962.846136871509
2018-05-23,17501.05,150,132,2,5,2,0,0,27568.98,56238.83,43561.22,37674.27,25426.03,5431.618601095472,35582.50133333333,10528.482667200591
2018-05-24,20073.26,130,114,3,5,2,0,0,17501.05,31450.63,50380.67,43046.78,23800.691428571427,5014.631042876513,34816.717333333334,10798.86301105591
2018-05-25,15888.92,128,103,4,5,2,0,0,20073.26,31621.52,37859.19,40945.12,21553.17714285714,4414.949439498019,33981.51066666666,11267.323696210773
2018-05-26,14799.17,116,99,5,5,2,1,0,15888.92,25081.39,29604.14,31409.56,20084.28857142857,4743.6898857585375,33427.831,11793.884071112616
2018-05-27,12523.25,112,100,6,5,2,1,0,14799.17,19528.55,31313.52,40680.04,19083.53142857143,5550.756964887577,32489.271333333334,12306.089727380067
2018-05-28,26702.47,168,142,0,5,2,0,0,12523.25,25230.09,53702.39,23420.91,19293.87142857143,5842.712834142025,32598.656666666666,12237.095137660774
2018-05-29,25572.08,173,149,1,5,2,0,0,26702.47,27568.98,41054.86,19302.7,19008.600000000002,5403.588037208889,32807.636000000006,12054.371892494843
2018-05-30,19214.0,155,140,2,5,2,0,0,25572.08,17501.05,56238.83,35682.61,19253.307142857146,5362.56923983807,32258.682333333334,12291.586034847855
2018-05-31,25111.28,146,133,3,5,2,0,0,19214.0,20073.26,31450.63,32963.9,19973.024285714284,5810.342317215811,31996.928333333333,12359.475080600581
2018-06-01,32298.92,211,184,4,6,2,0,0,25111.28,15888.92,31621.52,38557.72,22317.309999999998,7063.268080131177,31788.30166666667,12297.579749078768
2018-06-02,25266.62,158,142,5,6,2,1,0,32298.92,14799.17,25081.39,42497.77,23812.660000000003,6269.795782025104,31213.93,12181.990803695311
2018-06-03,28461.66,217,191,6,6,2,1,0,25266.62,12523.25,19528.55,39730.93,26089.57571428571,3952.5106272673634,30838.287666666667,12083.657508320515
2018-06-04,28622.4,258,225,0,6,2,0,0,28461.66,26702.47,25230.09,28239.05,26363.85142857143,4067.083534030309,30851.066,12081.016467429408
2018-06-05,30709.36,240,197,1,6,2,0,0,28622.4,25572.08,27568.98,28288.25,27097.74857142857,4353.797546814397,30931.76966666667,12071.388901017852
2018-06-06,26134.4,277,227,2,6,2,0,0,30709.36,19214.0,17501.05,53211.98,28086.377142857145,2758.808989362948,30029.183666666668,11338.067719258244
2018-06-07,37020.4,251,223,3,6,2,0,0,26134.4,25111.28,20073.26,47800.69,29787.68,4007.7155537619956,29669.840666666667,10918.472886939851
2018-06-08,26870.41,234,198,4,6,2,0,0,37020.4,32298.92,15888.92,43561.22,29012.178571428576,3965.7917329431452,29113.480333333333,10607.02230463887
2018-06-09,29325.08,192,172,5,6,2,1,0,26870.41,25266.62,14799.17,50380.67,29591.95857142857,3607.416175225715,28411.62733333333,9818.582368449466
2018-06-10,25369.24,222,191,6,6,2,1,0,29325.08,28461.66,12523.25,37859.19,29150.184285714284,3942.679596500472,27995.295666666665,9667.813557866093
2018-06-11,49669.7,338,294,0,6,2,0,0,25369.24,28622.4,26702.47,29604.14,32156.941428571427,8667.527364514817,28664.147666666668,10445.758888393208
2018-06-12,40369.0,288,246,1,6,2,0,0,49669.7,30709.36,25572.08,31313.52,33536.89,9153.949887502045,28965.997,10653.724438061667
2018-06-13,34228.8,304,258,2,6,2,0,0,40369.0,26134.4,19214.0,53702.39,34693.23285714286,8554.635886295164,28316.87733333333,9639.574955179467
2018-06-14,27504.6,237,212,3,6,2,0,0,34228.8,37020.4,25111.28,41054.86,33333.83285714286,8873.328272661987,27865.202,9334.777444157997
2018-06-15,26418.56,208,185,4,6,2,0,0,27504.6,26870.41,32298.92,56238.83,33269.282857142854,8929.64841177538,26871.193000000003,7643.776865818439
2018-06-16,24616.05,177,165,5,6,2,1,0,26418.56,29325.08,25266.62,31450.63,32596.56428571429,9439.15228639702,26643.37366666667,7604.331333165872
2018-06-17,17316.33,175,152,6,6,2,1,0,24616.05,25369.24,28461.66,31621.52,31446.148571428574,10851.82568818476,26166.534,7728.898561679253
2018-06-18,34488.4,278,245,0,6,2,0,0,17316.33,49669.7,28622.4,25081.39,29277.391428571427,7646.411346425652,26480.101000000002,7872.839615306084
2018-06-19,34467.02,259,229,1,6,2,0,0,34488.4,40369.0,30709.36,19528.55,28434.25142857143,6451.587756292791,26978.05,7890.401681682371
2018-06-20,28722.99,250,216,2,6,2,0,0,34467.02,34228.8,26134.4,25230.09,27647.707142857143,5942.97794158703,27094.48,7889.489943186494
2018-06-21,27703.58,264,234,3,6,2,0,0,28722.99,27504.6,37020.4,27568.98,27676.13285714286,5942.655226669024,27098.966666666667,7889.807357466953
2018-06-22,24807.27,206,179,4,6,2,0,0,27703.58,26418.56,26870.41,17501.05,27445.948571428573,6030.0483389809715,27342.50733333333,7693.649982587232
2018-06-23,17432.02,171,150,5,6,2,1,0,24807.27,24616.05,29325.08,20073.26,26419.65857142857,7107.114266506531,27254.466,7794.158988233796
2018-06-24,24303.6,217,198,6,6,2,1,0,17432.02,17316.33,25369.24,15888.92,27417.84,6023.5508468980515,27534.955333333335,7517.543302790393
2018-06-25,36045.52,279,239,0,6,2,0,0,24303.6,34488.4,49669.7,14799.17,27640.285714285714,6348.184223712696,28243.167,7273.1742155327365
2018-06-26,30633.79,288,240,1,6,2,0,0,36045.52,34467.02,40369.0,12523.25,27092.681428571428,5803.078656395577,28846.85166666667,6648.1500264551305
2018-06-27,26496.48,243,214,2,6,2,0,0,30633.79,28722.99,34228.8,26702.47,26774.608571428573,5759.682992753503,28839.985333333334,6650.547097786807
2018-06-28,32151.97,283,242,3,6,2,0,0,26496.48,27703.58,27504.6,25572.08,27410.092857142856,6113.779997387599,29059.315,6647.556969917697
2018-06-29,20431.48,196,173,4,6,2,0,0,32151.97,24807.27,26418.56,19214.0,26784.98,6626.472454403348,29099.897666666664,6588.8366853853795
2018-06-30,15379.88,139,124,5,6,2,1,0,20431.48,17432.02,24616.05,25111.28,26491.817142857144,7135.0970228925535,28775.517666666667,7017.572621602599
2018-07-01,24369.47,186,161,6,7,3,1,0,15379.88,24303.6,17316.33,32298.92,26501.227142857144,7131.772809644891,28511.202666666664,7029.608462501662
2018-07-02,22872.2,215,193,0,7,3,0,0,24369.47,36045.52,34488.4,25266.62,24619.324285714287,5808.879750935507,28431.38866666667,7081.122025601091
2018-07-03,26222.42,238,215,1,7,3,0,0,22872.2,30633.79,34467.02,28461.66,23989.12857142857,5261.092968476008,28356.74733333333,7092.584450555465
2018-07-04,35412.65,288,254,2,7,3,0,0,26222.42,26496.48,28722.99,28622.4,25262.867142857143,6818.207930997976,28583.089,7208.749822407292
2018-07-05,28590.33,220,194,3,7,3,0,0,35412.65,32151.97,27703.58,30709.36,24754.06142857143,6334.138252978662,28512.454666666665,7197.570217058011
2018-07-06,19005.54,130,121,4,7,3,0,0,28590.33,20431.48,24807.27,26134.4,24550.355714285717,6516.6218335495905,28274.826,7393.794590246298
2018-07-07,9076.56,101,91,5,7,3,1,0,19005.54,15379.88,17432.02,37020.4,23649.88142857143,8210.3888675211,27343.36466666667,7990.160978034673
2018-07-08,14207.98,143,120,6,7,3,1,0,9076.56,24369.47,24303.6,26870.41,22198.239999999998,8928.827537347799,26921.283666666666,8342.677099274633
2018-07-09,19564.85,158,148,0,7,3,0,0,14207.98,22872.2,36045.52,29325.08,21725.761428571426,8974.608960445838,26595.942666666666,8435.497758940406
2018-07-10,18724.57,151,132,1,7,3,0,0,19564.85,26222.42,30633.79,25369.24,20654.639999999996,8794.105410606997,26374.45366666667,8555.20216352173
2018-07-11,18422.98,144,126,2,7,3,0,0,18724.57,35412.65,26496.48,49669.7,18227.544285714284,5915.567481774639,25332.896333333334,7452.2970749026545
2018-07-12,19691.97,124,118,3,7,3,0,0,18422.98,28590.33,32151.97,40369.0,16956.35,3945.6579999793657,24643.662,6953.16731728205
2018-07-13,27644.23,190,167,4,7,3,0,0,19691.97,19005.54,20431.48,34228.8,18190.448571428573,5668.331714697772,24424.176333333333,6740.850390507311
2018-07-14,22044.71,158,146,5,7,3,1,0,27644.23,9076.56,15379.88,27504.6,20043.041428571425,4093.6448871816306,24242.179999999997,6728.508636657794
2018-07-15,29997.49,166,151,6,7,3,1,0,22044.71,14207.98,24369.47,26418.56,22298.68571428571,4654.301903514882,24361.477666666666,6799.776951279268
2018-07-16,31042.79,262,243,0,7,3,0,0,29997.49,19564.85,22872.2,24616.05,23938.391428571427,5479.358470582821,24575.70233333333,6908.441593356476
2018-07-17,29733.48,242,219,1,7,3,0,0,31042.79,18724.57,26222.42,17316.33,25511.092857142856,5310.769006972874,24989.607333333333,6830.042801728275
2018-07-18,41193.49,340,305,2,7,3,0,0,29733.48,18422.98,35412.65,34488.4,28764.022857142856,6962.410572123934,25213.11033333333,7248.484262839387
2018-07-19,38705.58,287,253,3,7,3,0,0,41193.49,19691.97,28590.33,34467.02,31480.25285714286,6528.629812098608,25354.395666666667,7472.912570664149
2018-07-20,31898.19,285,247,4,7,3,0,0,38705.58,27644.23,19005.54,28722.99,32087.961428571427,6306.246578867635,25460.235666666664,7544.411038691827
2018-07-21,20901.68,206,185,5,7,3,1,0,31898.19,22044.71,9076.56,27703.58,31924.67142857143,6616.794579626888,25233.505666666668,7576.805898044276
2018-07-22,25958.42,238,214,6,7,3,1,0,20901.68,29997.49,14207.98,24807.27,31347.661428571428,6979.056372742177,25271.87733333333,7577.487740545874
2018-07-23,39841.42,345,304,0,7,3,0,0,25958.42,31042.79,19564.85,17432.02,32604.608571428573,7672.841090122984,26018.857333333333,7876.635309533637
2018-07-24,41525.76,303,270,1,7,3,0,0,39841.42,29733.48,18724.57,24303.6,34289.219999999994,8212.927779285845,26592.929333333333,8360.076086398461
2018-07-25,40367.55,322,267,2,7,3,0,0,41525.76,41193.49,18422.98,36045.52,34171.228571428575,8102.394643581987,26736.997,8563.356843334872
2018-07-26,34864.02,284,245,3,7,3,0,0,40367.55,38705.58,19691.97,30633.79,33622.434285714284,7870.876536019381,26878.004666666664,8663.972857637165
2018-07-27,28371.75,216,189,4,7,3,0,0,34864.02,31898.19,27644.23,26496.48,33118.65714285714,8108.887222417704,26940.513666666662,8667.889289777773
2018-07-28,25210.12,210,175,5,7,3,1,0,28371.75,20901.68,22044.71,32151.97,33734.148571428566,7131.654007027133,26709.118666666665,8616.474823631785
2018-07-29,29652.51,207,184,6,7,3,1,0,25210.12,25958.42,29997.49,20431.48,34261.875714285714,6575.348917304213,27016.48633333333,8549.019044429808
2018-07-30,37866.76,308,280,0,7,3,0,0,29652.51,39841.42,31042.79,15379.88,33979.781428571434,6334.010265762083,27766.049,8479.078873982875
2018-07-31,45062.8,372,316,1,7,3,0,0,37866.76,41525.76,29733.48,24369.47,34485.072857142855,7127.6736310002,28455.826666666668,9017.828371037653
2018-08-01,40424.0,345,308,2,8,3,0,0,45062.8,40367.55,41193.49,22872.2,34493.137142857144,7135.466013551992,29040.886666666665,9210.389668328762
2018-08-02,38434.62,335,298,3,8,3,0,0,40424.0,34864.02,38705.58,26222.42,35003.22285714286,7292.298132862882,29447.960000000003,9350.335173886573
2018-08-03,41802.19,345,312,4,8,3,0,0,38434.62,28371.75,31898.19,35412.65,36921.857142857145,7018.393591719439,29660.944666666666,9561.277627270107
2018-08-04,35374.06,271,242,5,8,3,1,0,41802.19,25210.12,20901.68,28590.33,38373.84857142857,4933.22117521051,29887.069000000003,9615.150348906209
2018-08-05,35425.35,310,274,6,8,3,1,0,35374.06,29652.51,25958.42,19005.54,39198.54,3509.2998509433396,30434.396,9440.120265962636
2018-08-06,53811.14,426,368,0,8,3,0,0,35425.35,37866.76,39841.42,9076.56,41476.30857142857,6446.290222544913,31925.548666666666,9483.141414652722
2018-08-07,48298.68,425,361,1,8,3,0,0,53811.14,45062.8,41525.76,14207.98,41938.57714285714,6849.743685191507,33061.905333333336,9328.113158069906
2018-08-08,42831.07,359,314,2,8,3,0,0,48298.68,40424.0,40367.55,19564.85,42282.444285714286,6821.39793360757,33837.446,9132.396545845824
2018-08-09,40040.28,322,283,3,8,3,0,0,42831.07,38434.62,34864.02,18724.57,42511.82428571429,6696.293269057561,34547.96966666667,8736.66500259623
2018-08-10,33305.73,267,252,4,8,3,0,0,40040.28,41802.19,28371.75,18422.98,41298.044285714284,7560.619675116525,35044.06133333333,8195.235800708797
2018-08-11,25960.93,216,186,5,8,3,1,0,33305.73,35374.06,25210.12,19691.97,39953.311428571425,9402.598566590252,35253.026666666665,7863.493512127519
2018-08-12,31524.21,227,197,6,8,3,1,0,25960.93,35425.35,29652.51,27644.23,39396.00571428571,9821.968127679882,35382.359333333334,7765.329344663782
2018-08-13,38561.21,320,287,0,8,3,0,0,31524.21,53811.14,37866.76,22044.71,37217.444285714286,7511.14977361388,35932.90933333334,7362.13260390933
2018-08-14,44030.95,339,312,1,8,3,0,0,38561.21,48298.68,45062.8,29997.49,36607.76857142857,6576.883372298183,36400.691333333336,7417.624300969255
2018-08-15,45405.14,315,283,2,8,3,0,0,44030.95,42831.07,40424.0,31042.79,36975.49285714285,7038.585140567796,36879.43633333334,7522.633534831359
2018-08-16,35166.77,351,316,3,8,3,0,0,45405.14,40040.28,38434.62,29733.48,36279.277142857136,6925.022606260711,37060.546,7409.208986567475
2018-08-17,31683.18,288,254,4,8,3,0,0,35166.77,33305.73,41802.19,41193.49,36047.48428571429,7066.8434657768785,36743.53566666667,7429.704892361775
2018-08-18,24340.95,206,196,5,8,3,1,0,31683.18,25960.93,35374.06,38705.58,35816.05857142857,7467.38599973327,36264.71466666667,7754.667905897088
2018-08-19,25487.39,226,204,6,8,3,1,0,24340.95,31524.21,35425.35,31898.19,34953.65571428571,8342.924961670231,36051.02133333334,7964.632163891075
2018-08-20,34479.5,283,252,0,8,3,0,0,25487.39,38561.21,53811.14,20901.68,34370.55428571429,8190.001081413869,36503.615333333335,7442.764355465765
2018-08-21,26323.06,258,239,1,8,3,0,0,34479.5,44030.95,48298.68,25958.42,31840.855714285713,7406.078597649418,36515.77,7425.226401930886
2018-08-22,20297.13,216,186,2,8,3,0,0,26323.06,45405.14,42831.07,39841.42,28253.99714285714,5602.215565743308,35864.29366666667,7961.409768632662
2018-08-23,17030.87,161,142,3,8,3,0,0,20297.13,35166.77,40040.28,41525.76,25663.15428571429,6048.330386530524,35047.79733333333,8591.862585012906
2018-08-24,9585.71,116,97,4,8,3,0,0,17030.87,31683.18,33305.73,40367.55,22506.37285714286,7873.800702677894,34021.736,9701.078939026578
2018-08-25,10599.41,75,69,5,8,3,1,0,9585.71,24340.95,25960.93,34864.02,20543.295714285716,8976.031167685564,33212.91566666667,10598.450192201559
2018-08-26,8070.71,82,73,6,8,3,1,0,10599.41,25487.39,31524.21,28371.75,18055.198571428573,9757.063659111218,32536.214333333333,11525.747978955547
2018-08-27,5345.91,71,66,0,8,3,0,0,8070.71,34479.5,38561.21,25210.12,13893.257142857143,7546.718833141482,31874.074000000004,12491.281407287188
2018-08-28,3673.91,45,39,1,8,3,0,0,5345.91,26323.06,44030.95,29652.51,10657.664285714287,6032.818852982212,31008.120666666666,13509.573709347604
2018-08-29,1546.04,16,11,2,8,3,0,0,3673.91,20297.13,45405.14,37866.76,7978.937142857142,5135.542230432923,29797.43,14467.262662508534
2018-08-30,0.0,0,0,3,8,3,0,0,1546.04,17030.87,35166.77,45062.8,5545.955714285715,4052.425674012845,28295.336666666666,15150.868600730062
2018-08-31,0.0,0,0,4,8,3,0,0,0.0,9585.71,31683.18,40424.0,4176.568571428571,4079.3051926177013,26947.87,15817.894026565875
2018-09-01,0.0,0,0,5,9,3,1,0,0.0,10599.41,24340.95,38434.62,2662.367142857143,3161.897541518518,25666.716,16401.186854086674
2018-09-02,0.0,0,0,6,9,3,1,0,0.0,8070.71,25487.39,41802.19,1509.4085714285716,2180.1532227999137,24273.309666666668,16754.976954042202
2018-09-03,145.0,1,1,0,9,3,0,0,0.0,5345.91,34479.5,35374.06,766.4214285714286,1402.2046169342184,23099.007666666665,17179.30535604967
